datetime,currency,impact,event,actual,forecast,previous,category_lv1,category_lv2,category_lv3,date,time
2024-01-01 00:00:00,NZD,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,AUD,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,JPY,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,CNY,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,CHF,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,EUR,gray,French Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,EUR,gray,German Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,EUR,gray,Italian Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,GBP,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,CAD,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-01 00:00:00,USD,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-01 00:00:00,00:00:00
2024-01-02 00:00:00,NZD,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-02 00:00:00,00:00:00
2024-01-02 00:00:00,JPY,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-02 00:00:00,00:00:00
2024-01-02 07:01:00,GBP,yellow,BRC Shop Price Index y/y,0.043,,0.043,other,unspecified,y/y,2024-01-02 00:00:00,07:01:00
2024-01-02 08:45:00,CNY,orange,Caixin Manufacturing PMI,50.8,50.4,50.7,production indicators,manufacturing pmi,unspecified,2024-01-02 00:00:00,08:45:00
2024-01-02 12:30:00,AUD,yellow,Commodity Prices y/y,-0.107,,-0.128,other,unspecified,y/y,2024-01-02 00:00:00,12:30:00
2024-01-02 00:00:00,CHF,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-02 00:00:00,00:00:00
2024-01-02 15:15:00,EUR,yellow,Spanish Manufacturing PMI,46.2,46.3,46.3,production indicators,manufacturing pmi,unspecified,2024-01-02 00:00:00,15:15:00
2024-01-02 15:45:00,EUR,yellow,Italian Manufacturing PMI,45.3,44.3,44.4,production indicators,manufacturing pmi,unspecified,2024-01-02 00:00:00,15:45:00
2024-01-02 15:50:00,EUR,yellow,French Final Manufacturing PMI,42.1,42.0,42.0,production indicators,manufacturing pmi,unspecified,2024-01-02 00:00:00,15:50:00
2024-01-02 15:55:00,EUR,yellow,German Final Manufacturing PMI,43.3,43.1,43.1,production indicators,manufacturing pmi,unspecified,2024-01-02 00:00:00,15:55:00
2024-01-02 16:00:00,EUR,yellow,Final Manufacturing PMI,44.4,44.2,44.2,production indicators,manufacturing pmi,unspecified,2024-01-02 00:00:00,16:00:00
2024-01-02 16:00:00,EUR,yellow,M3 Money Supply y/y,-0.009000000000000001,-0.01,-0.01,other,unspecified,y/y,2024-01-02 00:00:00,16:00:00
2024-01-02 16:00:00,EUR,yellow,Private Loans y/y,0.005,0.008,0.006,other,unspecified,y/y,2024-01-02 00:00:00,16:00:00
2024-01-02 16:30:00,GBP,yellow,Final Manufacturing PMI,46.2,46.4,46.4,production indicators,manufacturing pmi,unspecified,2024-01-02 00:00:00,16:30:00
2024-01-02 21:30:00,CAD,yellow,Manufacturing PMI,45.4,,47.7,production indicators,manufacturing pmi,unspecified,2024-01-02 00:00:00,21:30:00
2024-01-02 21:45:00,USD,yellow,Final Manufacturing PMI,47.9,48.4,48.2,production indicators,manufacturing pmi,unspecified,2024-01-02 00:00:00,21:45:00
2024-01-02 21:51:00,NZD,yellow,GDT Price Index,0.012,,0.023,other,unspecified,unspecified,2024-01-02 00:00:00,21:51:00
2024-01-02 22:00:00,USD,yellow,Construction Spending m/m,0.004,0.006,0.012,other,unspecified,m/m,2024-01-02 00:00:00,22:00:00
2024-01-03 00:00:00,JPY,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-03 00:00:00,00:00:00
2024-01-03 15:00:00,EUR,yellow,Spanish Unemployment Change,-27400.0,-15700.0,-24600.0,employment indicators,employment change,unspecified,2024-01-03 00:00:00,15:00:00
2024-01-03 15:30:00,CHF,yellow,Manufacturing PMI,43.0,43.0,42.1,production indicators,manufacturing pmi,unspecified,2024-01-03 00:00:00,15:30:00
2024-01-03 15:55:00,EUR,yellow,German Unemployment Change,5000.0,20000.0,21000.0,employment indicators,employment change,unspecified,2024-01-03 00:00:00,15:55:00
2024-01-03 20:30:00,USD,orange,FOMC Member Barkin Speaks,,,,speak,central bank speak,unspecified,2024-01-03 00:00:00,20:30:00
2024-01-03 22:00:00,USD,red,ISM Manufacturing PMI,47.4,47.2,46.7,production indicators,manufacturing pmi,unspecified,2024-01-03 00:00:00,22:00:00
2024-01-03 22:00:00,USD,red,JOLTS Job Openings,8790000.0,8840000.0,8850000.0,employment indicators,job openings,unspecified,2024-01-03 00:00:00,22:00:00
2024-01-03 22:00:00,USD,orange,ISM Manufacturing Prices,45.2,49.5,49.9,other,unspecified,unspecified,2024-01-03 00:00:00,22:00:00
2024-01-03 00:00:00,USD,yellow,Wards Total Vehicle Sales,15800000.0,15500000.0,15300000.0,other,unspecified,unspecified,2024-01-03 00:00:00,00:00:00
2024-01-04 02:00:00,USD,red,FOMC Meeting Minutes,,,,monetary policy,meeting minutes,unspecified,2024-01-04 00:00:00,02:00:00
2024-01-04 07:30:00,JPY,yellow,Final Manufacturing PMI,47.9,47.7,47.7,production indicators,manufacturing pmi,unspecified,2024-01-04 00:00:00,07:30:00
2024-01-04 08:45:00,CNY,orange,Caixin Services PMI,52.9,51.6,51.5,production indicators,services pmi,unspecified,2024-01-04 00:00:00,08:45:00
2024-01-04 00:00:00,EUR,red,German Prelim CPI m/m,0.001,0.002,-0.004,inflation,prelim cpi,m/m,2024-01-04 00:00:00,00:00:00
2024-01-04 14:45:00,EUR,yellow,French Prelim CPI m/m,0.001,0.002,-0.002,inflation,prelim cpi,m/m,2024-01-04 00:00:00,14:45:00
2024-01-04 15:15:00,EUR,yellow,Spanish Services PMI,51.5,51.1,51.0,production indicators,services pmi,unspecified,2024-01-04 00:00:00,15:15:00
2024-01-04 15:45:00,EUR,yellow,Italian Services PMI,49.8,49.8,49.5,production indicators,services pmi,unspecified,2024-01-04 00:00:00,15:45:00
2024-01-04 15:50:00,EUR,yellow,French Final Services PMI,45.7,44.3,44.3,production indicators,services pmi,unspecified,2024-01-04 00:00:00,15:50:00
2024-01-04 15:55:00,EUR,yellow,German Final Services PMI,49.3,48.4,48.4,production indicators,services pmi,unspecified,2024-01-04 00:00:00,15:55:00
2024-01-04 16:00:00,EUR,yellow,Final Services PMI,48.8,48.1,48.1,production indicators,services pmi,unspecified,2024-01-04 00:00:00,16:00:00
2024-01-04 16:30:00,GBP,yellow,Final Services PMI,53.4,52.7,52.7,production indicators,services pmi,unspecified,2024-01-04 00:00:00,16:30:00
2024-01-04 16:30:00,GBP,yellow,M4 Money Supply m/m,-0.001,0.002,0.003,other,unspecified,m/m,2024-01-04 00:00:00,16:30:00
2024-01-04 16:30:00,GBP,yellow,Mortgage Approvals,50000.0,48000.0,48000.0,other,unspecified,unspecified,2024-01-04 00:00:00,16:30:00
2024-01-04 16:30:00,GBP,yellow,Net Lending to Individuals m/m,2000000000.0,1600000000.0,1300000000.0,other,unspecified,m/m,2024-01-04 00:00:00,16:30:00
2024-01-04 17:01:00,EUR,yellow,French 10-y Bond Auction,,,,bond,bond auction,10-year,2024-01-04 00:00:00,17:01:00
2024-01-04 19:30:00,USD,yellow,Challenger Job Cuts y/y,-0.20199999999999999,,-0.408,other,unspecified,y/y,2024-01-04 00:00:00,19:30:00
2024-01-04 20:15:00,USD,red,ADP Non-Farm Employment Change,164000.0,120000.0,101000.0,employment indicators,employment change,unspecified,2024-01-04 00:00:00,20:15:00
2024-01-04 20:30:00,USD,red,Unemployment Claims,202000.0,217000.0,220000.0,employment indicators,unemployment claims,unspecified,2024-01-04 00:00:00,20:30:00
2024-01-04 21:45:00,USD,yellow,Final Services PMI,51.4,51.3,51.3,production indicators,services pmi,unspecified,2024-01-04 00:00:00,21:45:00
2024-01-04 22:30:00,USD,yellow,Natural Gas Storage,-14000000000.0,-33000000000.0,-87000000000.0,other,unspecified,unspecified,2024-01-04 00:00:00,22:30:00
2024-01-04 23:00:00,USD,yellow,Crude Oil Inventories,-5500000.0,-3200000.0,-7100000.0,other,unspecified,unspecified,2024-01-04 00:00:00,23:00:00
2024-01-05 06:50:00,JPY,yellow,Monetary Base y/y,0.078,0.09,0.08900000000000001,other,unspecified,y/y,2024-01-05 00:00:00,06:50:00
2024-01-05 12:00:00,JPY,yellow,Consumer Confidence,37.2,36.4,36.1,economic indicators,unspecified,unspecified,2024-01-05 00:00:00,12:00:00
2024-01-05 14:00:00,EUR,yellow,German Retail Sales m/m,-0.025,-0.005,0.013000000000000001,sales indicators,retail sales,m/m,2024-01-05 00:00:00,14:00:00
2024-01-05 14:00:00,GBP,yellow,Halifax HPI m/m,0.011000000000000001,0.001,0.006,other,unspecified,m/m,2024-01-05 00:00:00,14:00:00
2024-01-05 16:30:00,GBP,orange,Construction PMI,46.8,46.1,45.5,production indicators,unspecified,unspecified,2024-01-05 00:00:00,16:30:00
2024-01-05 17:00:00,EUR,orange,Core CPI Flash Estimate y/y,0.034,0.034,0.036000000000000004,inflation,flash cpi,y/y,2024-01-05 00:00:00,17:00:00
2024-01-05 17:00:00,EUR,orange,CPI Flash Estimate y/y,0.028999999999999998,0.03,0.024,inflation,flash cpi,y/y,2024-01-05 00:00:00,17:00:00
2024-01-05 17:00:00,EUR,yellow,PPI m/m,-0.003,-0.001,0.003,inflation,general ppi,m/m,2024-01-05 00:00:00,17:00:00
2024-01-05 17:00:00,EUR,yellow,Italian Prelim CPI m/m,0.002,0.002,-0.005,inflation,prelim cpi,m/m,2024-01-05 00:00:00,17:00:00
2024-01-05 20:30:00,CAD,red,Employment Change,100.0,12200.0,24900.0,employment indicators,employment change,unspecified,2024-01-05 00:00:00,20:30:00
2024-01-05 20:30:00,CAD,red,Unemployment Rate,0.057999999999999996,0.059000000000000004,0.057999999999999996,employment indicators,unemployment rate,unspecified,2024-01-05 00:00:00,20:30:00
2024-01-05 20:30:00,USD,red,Average Hourly Earnings m/m,0.004,0.003,0.004,other,employment indicators,m/m,2024-01-05 00:00:00,20:30:00
2024-01-05 20:30:00,USD,red,Non-Farm Employment Change,216000.0,168000.0,173000.0,employment indicators,employment change,unspecified,2024-01-05 00:00:00,20:30:00
2024-01-05 20:30:00,USD,red,Unemployment Rate,0.037000000000000005,0.038,0.037000000000000005,employment indicators,unemployment rate,unspecified,2024-01-05 00:00:00,20:30:00
2024-01-05 22:00:00,CAD,orange,Ivey PMI,56.3,55.0,54.7,production indicators,unspecified,unspecified,2024-01-05 00:00:00,22:00:00
2024-01-05 22:00:00,USD,red,ISM Services PMI,50.6,52.5,52.7,production indicators,services pmi,unspecified,2024-01-05 00:00:00,22:00:00
2024-01-05 22:00:00,USD,yellow,Factory Orders m/m,0.026000000000000002,0.02,-0.034,production indicators,unspecified,m/m,2024-01-05 00:00:00,22:00:00
2024-01-06 01:30:00,USD,orange,FOMC Member Barkin Speaks,,,,speak,central bank speak,unspecified,2024-01-06 00:00:00,01:30:00
2024-01-08 00:00:00,JPY,gray,Bank Holiday,,,,holiday,bank holiday,unspecified,2024-01-08 00:00:00,00:00:00
2024-01-08 14:00:00,EUR,yellow,German Factory Orders m/m,0.003,0.011000000000000001,-0.038,production indicators,unspecified,m/m,2024-01-08 00:00:00,14:00:00
2024-01-08 14:00:00,EUR,yellow,German Trade Balance,20400000000.0,17900000000.0,17700000000.0,other,unspecified,unspecified,2024-01-08 00:00:00,14:00:00
2024-01-08 14:30:00,CHF,red,CPI m/m,0.0,-0.001,-0.002,inflation,general cpi,m/m,2024-01-08 00:00:00,14:30:00
2024-01-08 14:30:00,CHF,yellow,Retail Sales y/y,0.006999999999999999,0.0,-0.003,sales indicators,retail sales,y/y,2024-01-08 00:00:00,14:30:00
2024-01-08 16:30:00,EUR,yellow,Sentix Investor Confidence,-15.8,-15.5,-16.8,other,unspecified,unspecified,2024-01-08 00:00:00,16:30:00
2024-01-08 17:00:00,EUR,yellow,Retail Sales m/m,-0.003,-0.003,0.004,sales indicators,retail sales,m/m,2024-01-08 00:00:00,17:00:00
2024-01-09 00:30:00,USD,yellow,FOMC Member Bostic Speaks,,,,speak,central bank speak,unspecified,2024-01-09 00:00:00,00:30:00
2024-01-09 03:00:00,USD,yellow,Consumer Credit m/m,23800000000.0,8900000000.0,5800000000.0,other,unspecified,m/m,2024-01-09 00:00:00,03:00:00
2024-01-09 06:30:00,JPY,orange,Tokyo Core CPI y/y,0.021,0.021,0.023,inflation,general cpi,y/y,2024-01-09 00:00:00,06:30:00
2024-01-09 06:30:00,JPY,yellow,Household Spending y/y,-0.028999999999999998,-0.022000000000000002,-0.025,other,unspecified,y/y,2024-01-09 00:00:00,06:30:00
2024-01-09 07:01:00,GBP,yellow,BRC Retail Sales Monitor y/y,0.019,0.023,0.026000000000000002,sales indicators,retail sales,y/y,2024-01-09 00:00:00,07:01:00
2024-01-09 07:30:00,AUD,orange,Retail Sales m/m,0.02,0.012,-0.004,sales indicators,retail sales,m/m,2024-01-09 00:00:00,07:30:00
2024-01-09 07:30:00,AUD,yellow,Building Approvals m/m,0.016,-0.019,0.07200000000000001,other,unspecified,m/m,2024-01-09 00:00:00,07:30:00
2024-01-09 13:45:00,CHF,yellow,Unemployment Rate,0.022000000000000002,0.022000000000000002,0.021,employment indicators,unemployment rate,unspecified,2024-01-09 00:00:00,13:45:00
2024-01-09 14:00:00,EUR,yellow,German Industrial Production m/m,-0.006999999999999999,0.004,-0.003,production indicators,unspecified,m/m,2024-01-09 00:00:00,14:00:00
2024-01-09 14:45:00,EUR,yellow,French Trade Balance,-5900000000.0,-7900000000.0,-8500000000.0,other,unspecified,unspecified,2024-01-09 00:00:00,14:45:00
2024-01-09 15:00:00,CHF,orange,Foreign Currency Reserves,654000000000.0,,642000000000.0,other,unspecified,unspecified,2024-01-09 00:00:00,15:00:00
2024-01-09 16:00:00,EUR,yellow,Italian Monthly Unemployment Rate,0.075,0.078,0.077,employment indicators,unemployment rate,monthly,2024-01-09 00:00:00,16:00:00
2024-01-09 17:00:00,EUR,yellow,Unemployment Rate,0.064,0.065,0.065,employment indicators,unemployment rate,unspecified,2024-01-09 00:00:00,17:00:00
2024-01-09 18:00:00,USD,yellow,NFIB Small Business Index,91.9,90.7,90.6,other,unspecified,unspecified,2024-01-09 00:00:00,18:00:00
2024-01-09 20:30:00,CAD,yellow,Building Permits m/m,-0.039,-0.015,0.03,other,unspecified,m/m,2024-01-09 00:00:00,20:30:00
2024-01-09 20:30:00,CAD,yellow,Trade Balance,1600000000.0,2000000000.0,3200000000.0,other,unspecified,unspecified,2024-01-09 00:00:00,20:30:00
2024-01-09 20:30:00,USD,yellow,Trade Balance,-63200000000.0,-64900000000.00001,-64500000000.0,other,unspecified,unspecified,2024-01-09 00:00:00,20:30:00
2024-01-09 22:02:00,USD,yellow,RCM/TIPP Economic Optimism,44.7,42.0,40.0,other,unspecified,unspecified,2024-01-09 00:00:00,22:02:00
2024-01-10 00:00:00,USD,yellow,FOMC Member Barr Speaks,,,,speak,central bank speak,unspecified,2024-01-10 00:00:00,00:00:00
2024-01-10 06:30:00,JPY,yellow,Average Cash Earnings y/y,0.002,0.015,0.015,other,unspecified,y/y,2024-01-10 00:00:00,06:30:00
2024-01-10 07:00:00,NZD,yellow,ANZ Commodity Prices m/m,0.024,,-0.012,other,unspecified,m/m,2024-01-10 00:00:00,07:00:00
2024-01-10 07:30:00,AUD,red,CPI y/y,0.043,0.044000000000000004,0.049,inflation,general cpi,y/y,2024-01-10 00:00:00,07:30:00
2024-01-10 10:35:00,JPY,yellow,10-y Bond Auction,,,,bond,bond auction,10-year,2024-01-10 00:00:00,10:35:00
2024-01-10 14:45:00,EUR,yellow,French Industrial Production m/m,0.005,0.001,-0.003,production indicators,unspecified,m/m,2024-01-10 00:00:00,14:45:00
2024-01-10 16:00:00,EUR,yellow,Italian Retail Sales m/m,0.004,0.002,0.004,sales indicators,retail sales,m/m,2024-01-10 00:00:00,16:00:00
2024-01-10 17:34:00,EUR,yellow,German 10-y Bond Auction,,,,bond,bond auction,10-year,2024-01-10 00:00:00,17:34:00
2024-01-10 21:15:00,GBP,red,BOE Gov Bailey Speaks,,,,speak,central bank speak,unspecified,2024-01-10 00:00:00,21:15:00
2024-01-10 22:00:00,USD,yellow,Final Wholesale Inventories m/m,-0.002,-0.002,-0.002,other,unspecified,m/m,2024-01-10 00:00:00,22:00:00
2024-01-10 22:30:00,USD,yellow,Crude Oil Inventories,1300000.0,-200000.0,-5500000.0,other,unspecified,unspecified,2024-01-10 00:00:00,22:30:00
2024-01-11 01:01:00,USD,orange,10-y Bond Auction,,,,bond,bond auction,10-year,2024-01-11 00:00:00,01:01:00
2024-01-11 03:15:00,USD,yellow,FOMC Member Williams Speaks,,,,speak,central bank speak,unspecified,2024-01-11 00:00:00,03:15:00
2024-01-11 04:45:00,NZD,yellow,Building Consents m/m,-0.106,,0.085,other,unspecified,m/m,2024-01-11 00:00:00,04:45:00
2024-01-11 07:30:00,AUD,yellow,Goods Trade Balance,11440000000.0,7500000000.0,7660000000.0,other,unspecified,unspecified,2024-01-11 00:00:00,07:30:00
2024-01-11 12:00:00,JPY,yellow,Leading Indicators,1.077,1.079,1.089,other,unspecified,unspecified,2024-01-11 00:00:00,12:00:00
2024-01-11 16:00:00,EUR,yellow,ECB Economic Bulletin,,,,other,unspecified,unspecified,2024-01-11 00:00:00,16:00:00
2024-01-11 16:00:00,EUR,yellow,Italian Industrial Production m/m,-0.015,-0.002,-0.002,production indicators,unspecified,m/m,2024-01-11 00:00:00,16:00:00
2024-01-11 16:30:00,GBP,yellow,Housing Equity Withdrawal q/q,-21800000000.0,-20400000000.0,-23500000000.0,other,unspecified,q/q,2024-01-11 00:00:00,16:30:00
2024-01-11 20:30:00,USD,red,Core CPI m/m,0.003,0.003,0.003,inflation,general cpi,m/m,2024-01-11 00:00:00,20:30:00
2024-01-11 20:30:00,USD,red,CPI m/m,0.003,0.002,0.001,inflation,general cpi,m/m,2024-01-11 00:00:00,20:30:00
2024-01-11 20:30:00,USD,red,CPI y/y,0.034,0.032,0.031,inflation,general cpi,y/y,2024-01-11 00:00:00,20:30:00
2024-01-11 20:30:00,USD,red,Unemployment Claims,202000.0,209000.0,203000.0,employment indicators,unemployment claims,unspecified,2024-01-11 00:00:00,20:30:00
2024-01-11 22:30:00,USD,yellow,Natural Gas Storage,-140000000000.0,-121000000000.0,-14000000000.0,other,unspecified,unspecified,2024-01-11 00:00:00,22:30:00
2024-01-12 01:01:00,USD,orange,30-y Bond Auction,,,,bond,bond auction,30-year,2024-01-12 00:00:00,01:01:00
2024-01-12 02:00:00,USD,yellow,Federal Budget Balance,-129400000000.0,-66200000000.0,-314000000000.0,submit,budget release,unspecified,2024-01-12 00:00:00,02:00:00
2024-01-12 06:50:00,JPY,yellow,Bank Lending y/y,0.031,0.027000000000000003,0.027999999999999997,other,unspecified,y/y,2024-01-12 00:00:00,06:50:00
2024-01-12 06:50:00,JPY,yellow,Current Account,1890000000000.0,2180000000000.0002,2620000000000.0,other,unspecified,unspecified,2024-01-12 00:00:00,06:50:00
2024-01-12 08:30:00,CNY,red,CPI y/y,-0.003,-0.004,-0.005,inflation,general cpi,y/y,2024-01-12 00:00:00,08:30:00
2024-01-12 08:30:00,CNY,orange,PPI y/y,-0.027000000000000003,-0.026000000000000002,-0.03,inflation,general ppi,y/y,2024-01-12 00:00:00,08:30:00
2024-01-12 09:11:00,CNY,yellow,Trade Balance,541000000000.0,520000000000.0,491000000000.0,other,unspecified,unspecified,2024-01-12 00:00:00,09:11:00
2024-01-12 09:12:00,CNY,yellow,USD-Denominated Trade Balance,75300000000.0,76200000000.0,68400000000.00001,other,unspecified,unspecified,2024-01-12 00:00:00,09:12:00
2024-01-12 10:35:00,JPY,yellow,30-y Bond Auction,,,,bond,bond auction,30-year,2024-01-12 00:00:00,10:35:00
2024-01-12 12:00:00,JPY,yellow,Economy Watchers Sentiment,50.7,49.9,49.5,other,unspecified,unspecified,2024-01-12 00:00:00,12:00:00
2024-01-12 14:00:00,GBP,red,GDP m/m,0.003,0.002,-0.003,gdp,gdp general,m/m,2024-01-12 00:00:00,14:00:00
2024-01-12 14:00:00,GBP,yellow,Construction Output m/m,-0.002,0.002,-0.004,other,unspecified,m/m,2024-01-12 00:00:00,14:00:00
2024-01-12 14:00:00,GBP,yellow,Goods Trade Balance,-14200000000.0,-15700000000.0,-15900000000.0,other,unspecified,unspecified,2024-01-12 00:00:00,14:00:00
2024-01-12 14:00:00,GBP,yellow,Index of Services 3m/3m,0.0,0.001,-0.001,other,unspecified,unspecified,2024-01-12 00:00:00,14:00:00
2024-01-12 14:00:00,GBP,yellow,Industrial Production m/m,0.003,0.003,-0.013000000000000001,production indicators,unspecified,m/m,2024-01-12 00:00:00,14:00:00
2024-01-12 14:00:00,GBP,yellow,Manufacturing Production m/m,0.004,0.003,-0.012,other,unspecified,m/m,2024-01-12 00:00:00,14:00:00
2024-01-12 14:45:00,EUR,yellow,French Consumer Spending m/m,0.006999999999999999,-0.001,-0.009000000000000001,other,unspecified,m/m,2024-01-12 00:00:00,14:45:00
2024-01-12 14:45:00,EUR,yellow,French Final CPI m/m,0.001,0.001,0.001,inflation,general cpi,m/m,2024-01-12 00:00:00,14:45:00
2024-01-12 16:36:00,CNY,orange,New Loans,1170000000000.0,1360000000000.0,1090000000000.0,other,unspecified,unspecified,2024-01-12 00:00:00,16:36:00
2024-01-12 16:36:00,CNY,yellow,M2 Money Supply y/y,0.09699999999999999,0.10099999999999999,0.1,other,unspecified,y/y,2024-01-12 00:00:00,16:36:00
2024-01-12 19:35:00,GBP,yellow,NIESR GDP Estimate,0.0,,-0.002,gdp,gdp estimate,unspecified,2024-01-12 00:00:00,19:35:00
2024-01-12 20:30:00,USD,red,Core PPI m/m,0.0,0.002,0.0,inflation,general ppi,m/m,2024-01-12 00:00:00,20:30:00
2024-01-12 20:30:00,USD,red,PPI m/m,-0.001,0.001,-0.001,inflation,general ppi,m/m,2024-01-12 00:00:00,20:30:00
2024-01-15 06:50:00,JPY,yellow,M2 Money Stock y/y,0.023,0.022000000000000002,0.023,other,unspecified,y/y,2024-01-15 00:00:00,06:50:00
